Date,Open
05/18/2018,7364.34
05/17/2018,7379.58
05/16/2018,7356.22
05/15/2018,7361.3
05/14/2018,7429.45
05/11/2018,7393.96
05/10/2018,7355.9
05/09/2018,7281.53
05/08/2018,7255.34
05/07/2018,7241.82
05/04/2018,7065.67
05/03/2018,7065.03
05/02/2018,7138.45
05/01/2018,7053.65
04/30/2018,7133.95
04/27/2018,7195.52
04/26/2018,7080.49
04/25/2018,7009.99
04/24/2018,7160.77
04/23/2018,7173.99
04/20/2018,7220.64
04/19/2018,7258.61
04/18/2018,7292.38
04/17/2018,7215.12
04/16/2018,7153.87
04/13/2018,7179.62
04/12/2018,7112.02
04/11/2018,7055
04/10/2018,7060.99
04/09/2018,6971.45
04/06/2018,6999.57
04/05/2018,7099.25
04/04/2018,6811.77
04/03/2018,6924.35
04/02/2018,7016.17
03/29/2018,6984.65
03/28/2018,6978.3
03/27/2018,7255.47
03/26/2018,7125.2
03/23/2018,7170.68
03/22/2018,7257.55
03/21/2018,7347.5
03/20/2018,7353.25
03/19/2018,7419.2
03/16/2018,7504.37
03/15/2018,7509.24
03/14/2018,7539.78
03/13/2018,7627.52
03/12/2018,7581.04
03/09/2018,7475.98
03/08/2018,7422.77
03/07/2018,7311.74
03/06/2018,7366.61
03/05/2018,7222.89
03/02/2018,7099.54
03/01/2018,7274.75
02/28/2018,7371.41
02/27/2018,7416.17
02/26/2018,7373.3
02/23/2018,7261.35
02/22/2018,7252.46
02/21/2018,7258.48
02/20/2018,7209.03
02/16/2018,7236.51
02/15/2018,7200.75
02/14/2018,6979.24
02/13/2018,6942.16
02/12/2018,6936.68
02/09/2018,6863.34
02/08/2018,7067.3
02/07/2018,7086.2
02/06/2018,6837.56
02/05/2018,7165.96
02/02/2018,7347.59
02/01/2018,7377.17
01/31/2018,7443.25
01/30/2018,7388.89
01/29/2018,7484.47
01/26/2018,7448.33
01/25/2018,7457.94
01/24/2018,7474.16
01/23/2018,7424.95
01/22/2018,7338.04
01/19/2018,7312
01/18/2018,7293.65
01/17/2018,7257.77
01/16/2018,7307.19
01/12/2018,7208.17
01/11/2018,7168.73
01/10/2018,7129.83
01/09/2018,7174.19
01/08/2018,7135.38
01/05/2018,7105.74
01/04/2018,7089.5
01/03/2018,7017.07
01/02/2018,6937.65
12/29/2017,6952.61
12/28/2017,6953.38
12/27/2017,6941.45
12/26/2017,6928.92
12/22/2017,6958.02
12/21/2017,6972.88
12/20/2017,6991.25
12/19/2017,6991.25
12/18/2017,6980.4
12/15/2017,6871.55
12/14/2017,6887.38
12/13/2017,6880.41
12/12/2017,6872.71
12/11/2017,6847.64
12/08/2017,6859.95
12/07/2017,6785.74
12/06/2017,6742.07
12/05/2017,6759.14
12/04/2017,6897.13
12/01/2017,6844.04
11/30/2017,6852.8
11/29/2017,6907.28
11/28/2017,6893.72
11/27/2017,6889.91
11/24/2017,6878.11
11/22/2017,6869.53
11/21/2017,6820.55
11/20/2017,6789.28
11/17/2017,6794.45
11/16/2017,6742.33
11/15/2017,6700.68
11/14/2017,6733.87
11/13/2017,6727.39
11/10/2017,6736.39
11/09/2017,6737.45
11/08/2017,6764.85
11/07/2017,6785.44
11/06/2017,6763.3
11/03/2017,6737.09
11/02/2017,6709.39
11/01/2017,6758.64
10/31/2017,6713.71
10/30/2017,6693.77
10/27/2017,6635.03
10/26/2017,6567.59
10/25/2017,6587.22
10/24/2017,6598.6
10/23/2017,6641.57
10/20/2017,6633.37
10/19/2017,6583.7
10/18/2017,6634.26
10/17/2017,6621.42
10/16/2017,6622.55
10/13/2017,6613.21
10/12/2017,6594.76
10/11/2017,6586.73
10/10/2017,6602.49
10/09/2017,6597.37
10/06/2017,6566.95
10/05/2017,6552.87
10/04/2017,6521.96
10/03/2017,6523.74
10/02/2017,6506.08
09/29/2017,6461.28
09/28/2017,6437.96
09/27/2017,6414.37
09/26/2017,6391.85
09/25/2017,6403.11
09/22/2017,6401.44
09/21/2017,6448.57
09/20/2017,6459.74
09/19/2017,6465.57
09/18/2017,6460.1
09/15/2017,6426.16
09/14/2017,6439.46
09/13/2017,6440.72
09/12/2017,6448.81
09/11/2017,6411.18
09/08/2017,6389.65
09/07/2017,6402.94
09/06/2017,6394.35
09/05/2017,6414.82
09/01/2017,6442.17
08/31/2017,6385.8
08/30/2017,6308.68
08/29/2017,6228.9
08/28/2017,6286.01
08/25/2017,6293.81
08/24/2017,6294.82
08/23/2017,6263.47
08/22/2017,6241.21
08/21/2017,6216.32
08/18/2017,6222.46
08/17/2017,6322.72
08/16/2017,6348.11
08/15/2017,6350.51
08/14/2017,6306.11
08/11/2017,6222.18
08/10/2017,6312.65
08/09/2017,6322.92
08/08/2017,6373.33
08/07/2017,6361.06
08/04/2017,6350.79
08/03/2017,6366.24
08/02/2017,6393.1
08/01/2017,6372.16
07/31/2017,6394.69
07/28/2017,6350.27
07/27/2017,6459.76
07/26/2017,6425.93
07/25/2017,6407.59
07/24/2017,6387.82
07/21/2017,6383.05
07/20/2017,6396.46
07/19/2017,6363.24
07/18/2017,6304.82
07/17/2017,6320.35
07/14/2017,6289.08
07/13/2017,6269.1
07/12/2017,6238.9
07/11/2017,6171.25
07/10/2017,6156.03
07/07/2017,6111.21
07/06/2017,6109.6
07/05/2017,6122.06
07/03/2017,6173.29
06/30/2017,6166.84
06/29/2017,6215.49
06/28/2017,6173.1
06/27/2017,6227.9
06/26/2017,6292.73
06/23/2017,6234.35
06/22/2017,6239.15
06/21/2017,6202.75
06/20/2017,6229.62
06/19/2017,6196.85
06/16/2017,6154.28
06/15/2017,6127.05
06/14/2017,6237.46
06/13/2017,6206.12
06/12/2017,6153.56
06/09/2017,6330.25
06/08/2017,6311.73
06/07/2017,6290.44
06/06/2017,6281.88
06/05/2017,6305.47
06/02/2017,6261.59
06/01/2017,6215.91
05/31/2017,6221.63
05/30/2017,6204.18
05/26/2017,6207.04
05/25/2017,6183.02
05/24/2017,6154.18
05/23/2017,6149.55
05/22/2017,6098.25
05/19/2017,6070.23
05/18/2017,5998.46
05/17/2017,6108.62
05/16/2017,6160.52
05/15/2017,6128.11
05/12/2017,6119.27
05/11/2017,6110.05
05/10/2017,6121.64
05/09/2017,6111.82
05/08/2017,6100.66
05/05/2017,6091.69
05/04/2017,6075.06
05/03/2017,6075.04
05/02/2017,6102.51
05/01/2017,6067.56
04/28/2017,6072.87
04/27/2017,6038.47
04/26/2017,6028.12
04/25/2017,6004.16
04/24/2017,5979.96
04/21/2017,5919.02
04/20/2017,5887.87
04/19/2017,5874.43
04/18/2017,5838.59
04/17/2017,5821.55
04/13/2017,5828.37
04/12/2017,5863.59
04/11/2017,5871.16
04/10/2017,5883.43
04/07/2017,5873.94
04/06/2017,5870.52
04/05/2017,5911.92
04/04/2017,5878.76
04/03/2017,5917.32
03/31/2017,5905.63
03/30/2017,5896.15
03/29/2017,5875.35
03/28/2017,5836.5
03/27/2017,5776.33
03/24/2017,5839.33
03/23/2017,5812.31
03/22/2017,5790.59
03/21/2017,5923.42
03/20/2017,5898.81
03/17/2017,5898.58
03/16/2017,5907.86
03/15/2017,5869.97
03/14/2017,5860.07
03/13/2017,5863.48
03/10/2017,5867.16
03/09/2017,5834.67
03/08/2017,5838.44
03/07/2017,5836.12
03/06/2017,5846.42
03/03/2017,5854.27
03/02/2017,5897.01
03/01/2017,5874.86
02/28/2017,5852.79
02/27/2017,5835.04
02/24/2017,5802.33
02/23/2017,5866.82
02/22/2017,5857.56
02/21/2017,5850.2
02/17/2017,5807.31
02/16/2017,5823.01
02/15/2017,5777.9
02/14/2017,5756.51
02/13/2017,5753.19
02/10/2017,5726.17
02/09/2017,5688.02
02/08/2017,5662.95
02/07/2017,5674.86
02/06/2017,5656.95
02/03/2017,5650.73
02/02/2017,5627.15
02/01/2017,5654.51
01/31/2017,5592.87
01/30/2017,5635.86
01/27/2017,5664.88
01/26/2017,5666.28
01/25/2017,5635.86
01/24/2017,5568.27
01/23/2017,5546.64
01/20/2017,5556.87
01/19/2017,5560.61
01/18/2017,5546.94
01/17/2017,5555.16
01/13/2017,5557.57
01/12/2017,5542.56
01/11/2017,5550.72
01/10/2017,5536.54
01/09/2017,5527.58
01/06/2017,5499.08
01/05/2017,5474.39
01/04/2017,5440.91
01/03/2017,5425.62
12/30/2016,5440.17
12/29/2016,5437.51
12/28/2016,5497.44
12/27/2016,5470.76
12/23/2016,5441.76
12/22/2016,5472.01
12/21/2016,5482.63
12/20/2016,5473.53
12/19/2016,5441.2
12/16/2016,5467.82
12/15/2016,5443.51
12/14/2016,5465.69
12/13/2016,5433.57
12/12/2016,5428.22
12/09/2016,5436.11
12/08/2016,5394.15
12/07/2016,5322.67
12/06/2016,5317.74
12/05/2016,5283.58
12/02/2016,5249.02
12/01/2016,5323.88
11/30/2016,5391.35
11/29/2016,5370.98
11/28/2016,5387.92
11/25/2016,5388.49
11/23/2016,5366.55
11/22/2016,5384.75
11/21/2016,5336.78
11/18/2016,5340.97
11/17/2016,5295.07
11/16/2016,5253.74
11/15/2016,5241.35
11/14/2016,5246.33
11/11/2016,5191.82
11/10/2016,5283.48
11/09/2016,5143.86
11/08/2016,5154.99
11/07/2016,5128.99
11/04/2016,5034.41
11/03/2016,5104.7
11/02/2016,5147.28
11/01/2016,5199.77
10/31/2016,5205.09
10/28/2016,5203.7
10/27/2016,5272.19
10/26/2016,5256.4
10/25/2016,5306.47
10/24/2016,5290.31
10/21/2016,5238.65
10/20/2016,5238.2
10/19/2016,5240.33
10/18/2016,5255.32
10/17/2016,5213.69
10/14/2016,5241.26
10/13/2016,5200.3
10/12/2016,5247.91
10/11/2016,5321.82
10/10/2016,5318.46
10/07/2016,5314.92
10/06/2016,5306.59
10/05/2016,5305.28
10/04/2016,5313.49
10/03/2016,5300.29
09/30/2016,5288.87
09/29/2016,5311.31
09/28/2016,5312.73
09/27/2016,5254.18
09/26/2016,5275.73
09/23/2016,5327.43
09/22/2016,5323.26
09/21/2016,5263.65
09/20/2016,5256.19
09/19/2016,5263.55
09/16/2016,5238.71
09/15/2016,5178.1
09/14/2016,5160.21
09/13/2016,5181.14
09/12/2016,5098.03
09/09/2016,5217.95
09/08/2016,5269.96
09/07/2016,5274.23
09/06/2016,5259.99
09/02/2016,5249.66
09/01/2016,5218.28
08/31/2016,5216.42
08/30/2016,5229.88
08/29/2016,5223.8
08/26/2016,5219.05
08/25/2016,5207.61
08/24/2016,5254.42
08/23/2016,5265.78
08/22/2016,5231.46
08/19/2016,5229.87
08/18/2016,5226.45
08/17/2016,5228.44
08/16/2016,5247.96
08/15/2016,5242.18
08/12/2016,5219.66
08/11/2016,5222.15
08/10/2016,5227.95
08/09/2016,5216.21
08/08/2016,5223.54
08/05/2016,5190.71
08/04/2016,5158.02
08/03/2016,5133.24
08/02/2016,5177.53
08/01/2016,5167.42
07/29/2016,5162.15
07/28/2016,5144.82
07/27/2016,5143.84
07/26/2016,5095.61
07/25/2016,5096.99
07/22/2016,5078.12
07/21/2016,5093.97
07/20/2016,5061.6
07/19/2016,5038.22
07/18/2016,5034.99
07/15/2016,5041.19
07/14/2016,5041.95
07/13/2016,5036.32
07/12/2016,5017.99
07/11/2016,4976.54
07/08/2016,4906.66
07/07/2016,4867.47
07/06/2016,4799.32
07/05/2016,4837.06
07/01/2016,4837.18
06/30/2016,4793.75
06/29/2016,4732.93
06/28/2016,4643.93
06/27/2016,4664.43
06/24/2016,4715.79
06/23/2016,4872.19
06/22/2016,4846.68
06/21/2016,4845.08
06/20/2016,4856.69
06/17/2016,4835.02
06/16/2016,4809.69
06/15/2016,4855.08
06/14/2016,4836.67
06/13/2016,4868.51
06/10/2016,4915.15
06/09/2016,4954.15
06/08/2016,4970.01
06/07/2016,4972.13
06/06/2016,4950.46
06/03/2016,4958.1
06/02/2016,4941.25
06/01/2016,4928.97
05/31/2016,4938.48
05/27/2016,4904.05
05/26/2016,4897.78
05/25/2016,4877.18
05/24/2016,4792.85
05/23/2016,4771.57
05/20/2016,4729.44
05/19/2016,4717.36
05/18/2016,4705.78
05/17/2016,4768.85
05/16/2016,4728.86
05/13/2016,4731.07
05/12/2016,4778.19
05/11/2016,4799.3
05/10/2016,4768.91
05/09/2016,4736.35
05/06/2016,4695.9
05/05/2016,4742.42
05/04/2016,4735.28
05/03/2016,4780.88
05/02/2016,4786.55
04/29/2016,4805.79
04/28/2016,4857.6
04/27/2016,4855.37
04/26/2016,4903.81
04/25/2016,4891.48
04/22/2016,4898.24
04/21/2016,4949.12
04/20/2016,4941.99
04/19/2016,4968.3
04/18/2016,4919.36
04/15/2016,4938.83
04/14/2016,4947.62
04/13/2016,4904.79
04/12/2016,4838.82
04/11/2016,4873.39
04/08/2016,4883.99
04/07/2016,4893.57
04/06/2016,4849.58
04/05/2016,4855.9
04/04/2016,4911.21
04/01/2016,4842.55
03/31/2016,4869.57
03/30/2016,4875.46
03/29/2016,4756.55
03/28/2016,4785.25
03/24/2016,4743.36
03/23/2016,4813.87
03/22/2016,4783.6
03/21/2016,4787.31
03/18/2016,4784.63
03/17/2016,4752.62
03/16/2016,4717.88
03/15/2016,4731.14
03/14/2016,4733.39
03/11/2016,4712.38
03/10/2016,4691.2
03/09/2016,4666.42
03/08/2016,4676.22
03/07/2016,4690.88
03/04/2016,4715.76
03/03/2016,4698.38
03/02/2016,4683.8
03/01/2016,4596.01
02/29/2016,4585.3
02/26/2016,4615.14
02/25/2016,4554.73
02/24/2016,4453.93
02/23/2016,4550.05
02/22/2016,4548.31
02/19/2016,4464.67
02/18/2016,4548.1
02/17/2016,4471.66
02/16/2016,4397.95
02/12/2016,4307.29
02/11/2016,4218.81
02/10/2016,4318.28
02/09/2016,4224.87
02/08/2016,4288.02
02/05/2016,4491.48
02/04/2016,4492.48
02/03/2016,4543.82
02/02/2016,4588.69
02/01/2016,4587.59
01/29/2016,4512.09
01/28/2016,4533.81
01/27/2016,4548.87
01/26/2016,4537.04
01/25/2016,4574.59
01/22/2016,4557.39
01/21/2016,4480.7
01/20/2016,4405.22
01/19/2016,4548.05
01/15/2016,4464.37
01/14/2016,4545.37
01/13/2016,4706.02
01/12/2016,4681.54
01/11/2016,4673.44
01/08/2016,4722.02
01/07/2016,4736.4
01/06/2016,4813.76
01/05/2016,4917.84
01/04/2016,4897.65
12/31/2015,5047.04
12/30/2015,5101.18
12/29/2015,5066.52
12/28/2015,5032.29
12/25/2015,0
12/24/2015,5046.19
12/23/2015,5025.55
12/22/2015,4988.68
12/21/2015,4957.53
12/18/2015,4982.58
12/17/2015,5087.17
12/16/2015,5033.48
12/15/2015,4991.21
12/14/2015,4932.61
12/11/2015,4979.77
12/10/2015,5026.3
12/09/2015,5077.21
12/08/2015,5050.52
12/07/2015,5139.46
12/04/2015,5050.93
12/03/2015,5143.16
12/02/2015,5158.82
12/01/2015,5129.64
11/30/2015,5139.58
11/27/2015,5121.93
11/26/2015,0
11/25/2015,5106.87
11/24/2015,5070.66
11/23/2015,5106.72
11/20/2015,5096.96
11/19/2015,5078.67
11/18/2015,5004.6
11/17/2015,4991.71
11/16/2015,4916.14
11/13/2015,4980.86
11/12/2015,5043.1
11/11/2015,5098.13
11/10/2015,5068.55
11/09/2015,5128.94
11/06/2015,5124.04
11/05/2015,5144.15
11/04/2015,5155.62
11/03/2015,5114.31
11/02/2015,5065.64
10/30/2015,5079.76
10/29/2015,5071.04
10/28/2015,5040.38
10/27/2015,5018.99
10/26/2015,5030.8
10/23/2015,5024.38
10/22/2015,4875.96
10/21/2015,4903.98
10/20/2015,4900.02
10/19/2015,4873.54
10/16/2015,4872.36
10/15/2015,4799.43
10/14/2015,4801.35
10/13/2015,4809.24
10/12/2015,4839.79
10/09/2015,4817.28
10/08/2015,4775.06
10/07/2015,4775.05
10/06/2015,4767.63
10/05/2015,4742.13
10/02/2015,4566.13
10/01/2015,4624.46
09/30/2015,4574.38
09/29/2015,4551.04
09/28/2015,4665.06
09/25/2015,4782.41
09/24/2015,4717.89
09/23/2015,4764.69
09/22/2015,4762.29
09/21/2015,4851.98
09/18/2015,4828.71
09/17/2015,4884.11
09/16/2015,4860.43
09/15/2015,4819.32
09/14/2015,4831.98
09/11/2015,4770.73
09/10/2015,4749.96
09/09/2015,4856.27
09/08/2015,4769.72
09/07/2015,0
09/04/2015,4670.35
09/03/2015,4763.1
09/02/2015,4704.42
09/01/2015,4673.61
08/31/2015,4798.68
08/28/2015,4792.11
08/27/2015,4761.05
08/26/2015,4633.51
08/25/2015,4687.27
08/24/2015,4351.61
08/21/2015,4801.04
08/20/2015,4973.49
08/19/2015,5039.03
08/18/2015,5082.17
08/17/2015,5032.34
08/14/2015,5025.92
08/13/2015,5050.94
08/12/2015,4994.52
08/11/2015,5069.16
08/10/2015,5081.72
08/07/2015,5043.97
08/06/2015,5146.63
08/05/2015,5132.77
08/04/2015,5110.96
08/03/2015,5134.34
07/31/2015,5148.18
07/30/2015,5100.3
07/29/2015,5097.86
07/28/2015,5063.44
07/27/2015,5055.92
07/24/2015,5166.91
07/23/2015,5180.33
07/22/2015,5146.03
07/21/2015,5219.2
07/20/2015,5223.18
07/17/2015,5196.11
07/16/2015,5138.18
07/15/2015,5111.11
07/14/2015,5077.12
07/13/2015,5037.27
07/10/2015,4981.24
07/09/2015,4976.15
07/08/2015,4953.98
07/07/2015,4993.76
07/06/2015,4963.8
07/03/2015,0
07/02/2015,5024.3
07/01/2015,5029.05
06/30/2015,5000.15
06/29/2015,5021.21
06/26/2015,5113.26
06/25/2015,5139.48
06/24/2015,5151.38
06/23/2015,5161.68
06/22/2015,5147.87
06/19/2015,5139.77
06/18/2015,5082.06
06/17/2015,5067.68
06/16/2015,5023.58
06/15/2015,5011.79
06/12/2015,5060.24
06/11/2015,5088.26
06/10/2015,5029.41
06/09/2015,5013.13
06/08/2015,5066.65
06/05/2015,5057.04
06/04/2015,5078.22
06/03/2015,5098.48
06/02/2015,5063.47
06/01/2015,5094.94
05/29/2015,5093.1
05/28/2015,5096.34
05/27/2015,5047.86
05/26/2015,5076.91
05/25/2015,0
05/22/2015,5085.39
05/21/2015,5065.94
05/20/2015,5072.44
05/19/2015,5080.44
05/18/2015,5040.92
05/15/2015,5059.15
05/14/2015,5016.68
05/13/2015,4991.42
05/12/2015,4966.44
05/11/2015,5003.26
05/08/2015,4991.63
05/07/2015,4917.75
05/06/2015,4956.7
05/05/2015,5000.2
05/04/2015,5018.35
05/01/2015,4966.32
04/30/2015,4996.99
04/29/2015,5028.45
04/28/2015,5063.26
04/27/2015,5104.36
04/24/2015,5096.34
04/23/2015,5020.22
04/22/2015,5026.57
04/21/2015,5023.96
04/20/2015,4958.07
04/17/2015,4966.11
04/16/2015,4999.36
04/15/2015,4992.62
04/14/2015,4988.82
04/13/2015,5001.55
04/10/2015,4977.03
04/09/2015,4950.84
04/08/2015,4914.15
04/07/2015,4917.5
04/06/2015,4855.94
04/03/2015,0
04/02/2015,4885.41
04/01/2015,4894.36
03/31/2015,4925.91
03/30/2015,4921.78
03/27/2015,4863.74
03/26/2015,4835.71
03/25/2015,5002.83
03/24/2015,5010.1
03/23/2015,5020.6
03/20/2015,5033.47
03/19/2015,4982.02
03/18/2015,4926.83
03/17/2015,4912.65
03/16/2015,4897.27
03/13/2015,4885.54
03/12/2015,4853.98
03/11/2015,4866.94
03/10/2015,4899.51
03/09/2015,4936.08
03/06/2015,4967.24
03/05/2015,4979.95
03/04/2015,4961.24
03/03/2015,4990.7
03/02/2015,4973.43
02/27/2015,4985.03
02/26/2015,4969.27
02/25/2015,4960.36
02/24/2015,4956.21
02/23/2015,4953.1
02/20/2015,4919.78
02/19/2015,4901.51
02/18/2015,4890.84
02/17/2015,4889.99
02/16/2015,0
02/13/2015,4869.73
02/12/2015,4828.08
02/11/2015,4788.37
02/10/2015,4754.63
02/09/2015,4723.73
02/06/2015,4768.84
02/05/2015,4729.65
02/04/2015,4699.81
02/03/2015,4693.25
02/02/2015,4650.6
01/30/2015,4671.21
01/29/2015,4635.73
01/28/2015,4740.69
01/27/2015,4698.23
01/26/2015,4752.36
01/23/2015,4748.19
01/22/2015,4690.93
01/21/2015,4641.95
01/20/2015,4655.84
01/19/2015,0
01/16/2015,4566.38
01/15/2015,4657.46
01/14/2015,4610.76
01/13/2015,4708.74
01/12/2015,4714.07
01/09/2015,4744.47
01/08/2015,4689.54
01/07/2015,4626.84
01/06/2015,4666.85
01/05/2015,4700.34
01/02/2015,4760.24
01/01/2015,0
12/31/2014,4790.53
12/30/2014,4793.61
12/29/2014,4801.26
12/26/2014,4788.06
12/25/2014,0
12/24/2014,4770.12
12/23/2014,4798.03
12/22/2014,4759.04
12/19/2014,4752.6
12/18/2014,4712.39
12/17/2014,4556.9
12/16/2014,4572.79
12/15/2014,4679.67
12/12/2014,4665.35
12/11/2014,4704.65
12/10/2014,4754.42
12/09/2014,4685.2
12/08/2014,4769.76
12/05/2014,4776.58
12/04/2014,4772
12/03/2014,4761.31
12/02/2014,4732.97
12/01/2014,4777.73
11/28/2014,4797.1
11/27/2014,0
11/26/2014,4760.23
11/25/2014,4762.39
11/24/2014,4725.17
11/21/2014,4751.01
11/20/2014,4655.2
11/19/2014,4694.78
11/18/2014,4674.84
11/17/2014,4678.43
11/14/2014,4679.85
11/13/2014,4681.56
11/12/2014,4644.63
11/11/2014,4649.19
11/10/2014,4635.1
11/07/2014,4636.89
11/06/2014,4616.78
11/05/2014,4649.47
11/04/2014,4623.77
11/03/2014,4633.71
10/31/2014,4639.45
10/30/2014,4532.1
10/29/2014,4551.37
10/28/2014,4505.73
10/27/2014,4469.02
10/24/2014,4459.46
10/23/2014,4427.44
10/22/2014,4429.16
10/21/2014,4359.17
10/20/2014,4254.16
10/17/2014,4275.09
10/16/2014,4133.25
10/15/2014,4154.1
10/14/2014,4246.23
10/13/2014,4274.91
10/10/2014,4354.63
10/09/2014,4458.29
10/08/2014,4385.7
10/07/2014,4433.91
10/06/2014,4492.39
10/03/2014,4456.8
10/02/2014,4421.25
10/01/2014,4486.65
09/30/2014,4512.64
09/29/2014,4465.84
09/26/2014,4476.47
09/25/2014,4540.82
09/24/2014,4514.92
09/23/2014,4511.32
09/22/2014,4568.45
09/19/2014,4606.13
09/18/2014,4575.74
09/17/2014,4553.96
09/16/2014,4502.11
09/15/2014,4567.45
09/12/2014,4588.77
09/11/2014,4567.64
09/10/2014,4554.15
09/09/2014,4588.83
09/08/2014,4579.06
09/05/2014,4560.63
09/04/2014,4581.52
09/03/2014,4610.14
09/02/2014,4592.42
09/01/2014,0
08/29/2014,4571.76
08/28/2014,4552.55
08/27/2014,4574.35
08/26/2014,4563.81
08/25/2014,4563.72
08/22/2014,4534.87
08/21/2014,4526.72
08/20/2014,4517.75
08/19/2014,4514.25
08/18/2014,4490.53
08/15/2014,4479.64
08/14/2014,4438.13
08/13/2014,4407.87
08/12/2014,4394.69
08/11/2014,4387.38
08/08/2014,4340.88
08/07/2014,4373.24
08/06/2014,4326.28
08/05/2014,4364.59
08/04/2014,4365.62
08/01/2014,4363.39
07/31/2014,4421.29
07/30/2014,4468.44
07/29/2014,4456.07
07/28/2014,4451.12
07/25/2014,4448.06
07/24/2014,4481.61
07/23/2014,4468.16
07/22/2014,4444.94
07/21/2014,4421.2
07/18/2014,4379.94
07/17/2014,4411.52
07/16/2014,4446.17
07/15/2014,4444.91
07/14/2014,4441.39
07/11/2014,4401.05
07/10/2014,4352.03
07/09/2014,4403.03
07/08/2014,4442.87
07/07/2014,4477.74
07/04/2014,0
07/03/2014,4472.89
07/02/2014,4457.86
07/01/2014,4424.71
06/30/2014,4398.37
06/27/2014,4371.8
06/26/2014,4379.44
06/25/2014,4341.82
06/24/2014,4367.9
06/23/2014,4368.96
06/20/2014,4365.37
06/19/2014,4370.14
06/18/2014,4341.18
06/17/2014,4316.01
06/16/2014,4303.93
06/13/2014,4315.31
06/12/2014,4323.11
06/11/2014,4322.92
06/10/2014,4329.2
06/09/2014,4324.35
06/06/2014,4312.76
06/05/2014,4259.12
06/04/2014,4222.21
06/03/2014,4222.04
06/02/2014,4247.96
05/30/2014,4251.49
05/29/2014,4238.04
05/28/2014,4234.96
05/27/2014,4206.43
05/26/2014,0
05/23/2014,4159.78
05/22/2014,4136.09
05/21/2014,4105.96
05/20/2014,4121.11
05/19/2014,4080.33
05/16/2014,4070.35
05/15/2014,4096.53
05/14/2014,4122.08
05/13/2014,4144.9
05/12/2014,4092.84
05/09/2014,4043.44
05/08/2014,4053.28
05/07/2014,4085.49
05/06/2014,4128.22
05/05/2014,4099.25
05/02/2014,4138.63
05/01/2014,4121.25
04/30/2014,4085.19
04/29/2014,4089.51
04/28/2014,4091.81
04/25/2014,4125.16
04/24/2014,4174.61
04/23/2014,4160.9
04/22/2014,4132.06
04/21/2014,4105.36
04/18/2014,0
04/17/2014,4080.3
04/16/2014,4066.82
04/15/2014,4032.63
04/14/2014,4038.06
04/11/2014,4015.07
04/10/2014,4181.21
04/09/2014,4129.63
04/08/2014,4085.18
04/07/2014,4110.92
04/04/2014,4263.94
04/03/2014,4282.18
04/02/2014,4281.61
04/01/2014,4219.87
03/31/2014,4185.63
03/28/2014,4163.18
03/27/2014,4169.35
03/26/2014,4254.98
03/25/2014,4252.65
03/24/2014,4289.49
03/21/2014,4339.9
03/20/2014,4297.99
03/19/2014,4331.46
03/18/2014,4286.22
03/17/2014,4274.22
03/14/2014,4250.45
03/13/2014,4338.26
03/12/2014,4288.6
03/11/2014,4342.93
03/10/2014,4332.62
03/07/2014,4370.98
03/06/2014,4368.81
03/05/2014,4352.76
03/04/2014,4327.85
03/03/2014,4261.42
02/28/2014,4323.52
02/27/2014,4291.47
02/26/2014,4300.45
02/25/2014,4298.48
02/24/2014,4273.32
02/21/2014,4282.17
02/20/2014,4241.46
02/19/2014,4260.74
02/18/2014,4253.71
02/17/2014,0
02/14/2014,4237
02/13/2014,4171.58
02/12/2014,4196.85
02/11/2014,4154.66
02/10/2014,4125.12
02/07/2014,4081.82
02/06/2014,4022.66
02/05/2014,4015.5
02/04/2014,4019.44
02/03/2014,4105.06
01/31/2014,4068.63
01/30/2014,4098.81
01/29/2014,4060.61
01/28/2014,4067.86
01/27/2014,4132.22
01/24/2014,4194.97
01/23/2014,4224.36
01/22/2014,4234.58
01/21/2014,4222.98
01/20/2014,0
01/17/2014,4207.82
01/16/2014,4209.59
01/15/2014,4196.53
01/14/2014,4129.6
01/13/2014,4167.41
01/10/2014,4168.94
01/09/2014,4179.04
01/08/2014,4154.28
01/07/2014,4128.57
01/06/2014,4137.03
01/03/2014,4148.56
01/02/2014,4160.03
01/01/2014,0
12/31/2013,4161.51
12/30/2013,4153.58
12/27/2013,4173.36
12/26/2013,4164.21
12/25/2013,0
12/24/2013,4150.64
12/23/2013,4136.14
12/20/2013,4064.89
12/19/2013,4059.34
12/18/2013,4024.67
12/17/2013,4028.88
12/16/2013,4019.37
12/13/2013,4015.53
12/12/2013,4004.75
12/11/2013,4061.67
12/10/2013,4061.17
12/09/2013,4073.75
12/06/2013,4069.86
12/05/2013,4037.99
12/04/2013,4020.33
12/03/2013,4038.99
12/02/2013,4065.66
11/29/2013,4057.16
11/28/2013,0
11/27/2013,4026.92
11/26/2013,3996.7
11/25/2013,4004.37
11/22/2013,3977.31
11/21/2013,3938.11
11/20/2013,3940.98
11/19/2013,3945.97
11/18/2013,3990.06
11/15/2013,3978.27
11/14/2013,3956.47
11/13/2013,3899.38
11/12/2013,3907.82
11/11/2013,3913.64
11/08/2013,3871.24
11/07/2013,3935.81
11/06/2013,3952.18
11/05/2013,3925.06
11/04/2013,3932.6
11/01/2013,3932.45
10/31/2013,3924.34
10/30/2013,3962.4
10/29/2013,3954.34
10/28/2013,3942.56
10/25/2013,3955.98
10/24/2013,3911.61
10/23/2013,3907.3
